spending_txid,vin_index,input_txid,input_vout,value_btc,generated,created_height,tip_height,age_blocks,age_days,note
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,34,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,124,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,35,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,122,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,36,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,120,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,37,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,118,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,38,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,116,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,39,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,114,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,40,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,112,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,41,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,110,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,42,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,108,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,43,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,106,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,44,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,104,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,45,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,102,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,46,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,100,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,47,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,98,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,48,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,96,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,49,9e7e55fe45a498e524c06bd110fcaf59fc14dfcd4c84e79fa51ba60771e4c036,94,3.3e-06,False,918787,968282,49495,343.7153,
f8de6a653ec11d193230b10273c480d0e6cb043a94fcc93e08522f7239bbf557,50,356b2fedd3e39e0f615a09647197ecc58c6ca7f2efa975e48768e06f47a7d6dc,15,0.00058297,False,968281,968282,1,0.0069,
563324fc978768cdc03089f0a25dd731eee8dde4c776f5cd5fbd8dfcd7b75992,0,34c9681b77650cb217101bf8d3ba548d5409c669b7fdc44f184d6835b8e20a3d,1,5.18e-06,False,967986,968282,296,2.0556,
563324fc978768cdc03089f0a25dd731eee8dde4c776f5cd5fbd8dfcd7b75992,1,9ed76a7cc7c6a8d79b0a470d884dfa5379bf67f471356cd4cfe4f19dda6d9d9a,18,0.00012384,False,968279,968282,3,0.0208,
563324fc978768cdc03089f0a25dd731eee8dde4c776f5cd5fbd8dfcd7b75992,2,9c2fdc9002bd2478ec01fece8a43bc9e93affe894ea1352fb8477f5e9ebe209a,30,0.00139307,False,968281,968282,1,0.0069,
563324fc978768cdc03089f0a25dd731eee8dde4c776f5cd5fbd8dfcd7b75992,3,a8de1cc760899139eb7dec437fe3d47957c501bc5703fe82e5883d7ecf7fccff,38,0.00336963,False,968281,968282,1,0.0069,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,0,3bcb0cf5fb86412d53fce35dfff2c8e4db0254892959ccc8098734964184cd3c,1666,0.0146268,False,968184,968282,98,0.6806,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,1,73b64273b970e49375d09d3661a47b6182525f5f188e281bb09eb8987d08372c,1668,0.01216818,False,968280,968282,2,0.0139,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,2,7b9c8af742669aaf593e6af7db7dd757fe0fb00de0a480f176d6bb91d09288c0,971,0.01181768,False,967929,968282,353,2.4514,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,3,d35586fda72fbaa1867fe1e56a89578dd661698c3010eccd41545c9b7019f0ac,1368,0.00133101,False,968082,968282,200,1.3889,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,4,56d8aa4fc7a31b57757f63aa64ccd8e77ef07718b77a34a3c94e42598a1f77b6,1,0.00017347,False,967793,968282,489,3.3958,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,5,f66adc770c05a636845fbdb6b4f43dd6f51021c628145feb832c6ef7a4f86ece,1,6.228e-05,False,967360,968282,922,6.4028,
53afa25670478888fa88e52cc69f69a080e9073a3803539c0591f0c1c6a24374,6,c01e670991e2b8d1ed23c9e4281eed940194d678a18bdf8fcac306412192e68b,1,2.666e-05,False,965569,968282,2713,18.8403,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,0,bcba79964e98026f08aa7d6ec59850064ff314b71d496400daa629e677e56c10,1,0.00155518,False,968186,968282,96,0.6667,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,1,5faf5d2212d43d8b4517f3e720027e44962fa01e041ec701399a6eed9ea84f0f,1,0.00051029,False,966385,968282,1897,13.1736,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,2,a8a689cb153510b23067e633bdad3c16516eddac77bdfa078c896f6568dd9a0d,85,0.00041274,False,968162,968282,120,0.8333,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,3,5a299cfe1f315d480fe223f190a33b06e388bc249d84441f6f1e54abf28cb19c,53,0.0003305,False,965324,968282,2958,20.5417,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,4,0ae154c805c74327799190e1d4074d308e26737d0a7386d68068cfae9f5097e2,0,0.00028703,False,966379,968282,1903,13.2153,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,5,230f0880a566c0fb76e04ef41131baf9e5d4a6d6177e423ef3d6103a9bea08fd,1,8.459e-05,False,966239,968282,2043,14.1875,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,6,ece88cbe96981fdfc6753a74bb5c435ea4d0ccf59f7cd8154a0529f19e697695,1,6.931e-05,False,963766,968282,4516,31.3611,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,7,43e024793452a7be1c60fba70357d476030fb65be904a5f776ec52293705c9a7,1,6.9e-05,False,964404,968282,3878,26.9306,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,8,f2df5bb75b1e07fc66fd05214fd45a49dc23a5afcf86a62c666bdbb4b29037d5,1,6.824e-05,False,952594,968282,15688,108.9444,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,9,b7edcbdfd076c28ed14dea3ade6e2ff8ba18c103b6c07972de482b63ff8ea172,1,6.553e-05,False,965162,968282,3120,21.6667,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,10,b6e17d2ed283fbde89546d90ae472168816afa01c1c5d111470a69ef26e18f5c,1,6.177e-05,False,964338,968282,3944,27.3889,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,11,f12e03ef6e9cc75a35c3d7f7917c9e7d7a5d59506f5f0a3b44a9365693c6a03b,1,6.067e-05,False,962047,968282,6235,43.2986,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,12,9b7dd45914d0e1b4be0fae50543e69b263dbfc32bd0b2c5133db1a082f392bc6,1,5.785e-05,False,950548,968282,17734,123.1528,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,13,3589dc97856db06ec6e0553f4bd0a27af1933d197637e1dcfe917bc677672033,1,5.41e-05,False,953457,968282,14825,102.9514,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,14,27a4d0ac27be2f3407fb99a3e9a23574550c057ec1c5e3276617f74e928bcb69,1,5.307e-05,False,964476,968282,3806,26.4306,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,15,414d1974b1d34caaf6698037fc23982ea75516bf4cc9380e3f8b7f002aedea97,1,5.108e-05,False,954586,968282,13696,95.1111,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,16,55c483eab0cf9ebe6b403c8ff964a61a17b4f0ae9ac8fe48b271f6b724e4fa71,1,5.064e-05,False,960710,968282,7572,52.5833,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,17,73ba3019087949cafad32f8f855f3e9bd06bb79a8237d9ed2b394e415bff86e9,1,4.853e-05,False,968031,968282,251,1.7431,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,18,cf160d0c9a54464d122d21c150ddf40b9c06fe09bdda41de8cc6736f83935f3e,1,4.736e-05,False,960902,968282,7380,51.25,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,19,06be2e931a02d291300d0b1c44fc0bead365dec1b7f33496908935e3c73d2219,1,4.381e-05,False,952716,968282,15566,108.0972,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,20,780cf6d2896b152f9a930f56b5482baa69e1b7de942aba16a48c13d4896b4620,1,4.3e-05,False,954728,968282,13554,94.125,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,21,2fcdcbb2fef806500a8ca71b62bac287f6ddf2203bf2b086ff001df9cb3c2e87,1,3.626e-05,False,954872,968282,13410,93.125,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,22,b4cc81075a0ef285520b17c946691d5f358883088c086118b7eeb027fed4f91d,1,3.478e-05,False,956635,968282,11647,80.8819,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,23,a06072f5fbf5362a7182edfffd5a2ee1bae540db782509eb7dc891540d761309,1,3.428e-05,False,952241,968282,16041,111.3958,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,24,517a64009091920b88ba38b77751cb1163d45653fca2de0df4833cffaa2ff814,1,3.385e-05,False,963862,968282,4420,30.6944,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,25,5b701f85d348aad40140a6cc6b44f98d582b105a0fe75210628c2af7032c5679,1,2.985e-05,False,964205,968282,4077,28.3125,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,26,689c2be65fa29093609c8c3a487bdbd7b1ea51f5238c67d3d450a7f9773ff159,1,2.193e-05,False,961487,968282,6795,47.1875,
d75b79727699021d728fbb55bb8dd8b05aaa99fd5a7629eefb2f5d26aac2902a,27,ec2aa6dc7bb65b3d604a4e73cce4c375a02f101d0c5de9a8e56c1c8269ea1bff,1,2.051e-05,False,953781,968282,14501,100.7014,
da0658515af804b28fe84fc2f037adbab612741bc15bc6030643304191866608,0,f0b2563d7541acaba45e0216c88b83d5aa5a58029f26427719723ef6e3c358b1,0,0.00029882,False,968279,968282,3,0.0208,
da0658515af804b28fe84fc2f037adbab612741bc15bc6030643304191866608,1,ba411e0974fea91a4f340a89d2e761ba18f452a6883df8d6852f6e28555396a6,0,0.00010856,False,968279,968282,3,0.0208,
396325fbbc1125e5678c6430ed69c0c6bb4ccb83adba028949cc6bad95272ed3,0,f30db73db30e74d371b56f2a5a823d189e397421a7513d1730f21c55f21e51b6,0,0.01,False,968176,968282,106,0.7361,
396325fbbc1125e5678c6430ed69c0c6bb4ccb83adba028949cc6bad95272ed3,1,56475b24df6012d87985559591e45fe6aa43db8b3c380a8064e1b37343e4d34a,0,0.00411,False,968179,968282,103,0.7153,
befe63f83fa67faa15a0742edeec66d206bbd05c624a84d22971ce941a43674d,0,e432d55cb26128c5cf4d45a3f0daa01b05530e3df7f788975996601911e04fee,1,10.22891382,False,968282,968282,0,0.0,same-block
26858bcca989f1fc2721f6bdb09db8970aa70cda0d88a37433e000179c9f677d,0,befe63f83fa67faa15a0742edeec66d206bbd05c624a84d22971ce941a43674d,1,10.17890928,False,968282,968282,0,0.0,same-block
3874802bfe7f260dfd546f9124733a8a39af229266bd251d4135f04043d49db4,0,26858bcca989f1fc2721f6bdb09db8970aa70cda0d88a37433e000179c9f677d,1,10.12890474,False,968282,968282,0,0.0,same-block
181385b8f4e0e5a5224f69ccb5ae7e6cb667ab727c2578e05bd6b4bd479b69e2,0,3874802bfe7f260dfd546f9124733a8a39af229266bd251d4135f04043d49db4,1,10.07890024,False,968282,968282,0,0.0,same-block
24c50b1897dc6bbf4852bd0bd1f899fe3de7a5379ce5229cfb8a043df1701236,0,b8047a1dc4f3905ef47812b72e8277f61dfda5c9e20db5db20a41cef178529d6,3,0.82348059,False,968281,968282,1,0.0069,
0cdb43050ec4844b643570f69908cde70380c3913871fd30e2b554c003b82e39,0,46a1306755f22fe1854e7645478b7af8c053f38ed10c72e25c7dfd7ab9f74e12,1,0.01329948,False,968279,968282,3,0.0208,
f68cd9de21102298525b71741321a0cbdd15f1b5789cf2b7d5080eb56c901646,0,1998712ebe3672190579ced0d4370daa04924bff68e91344a14afd33ebf7b89a,1,0.90635974,False,968260,968282,22,0.1528,
fdefed930f3b76e06745fd3203fb6662c32d8765ea503a1eeeb398adbee81556,0,563ce571f406eaa0aca524056954c684ce88462bd2a52059363e162bb5524c2e,3,0.77535253,False,968279,968282,3,0.0208,
b5005ffd96a5c6fd191a586a627b14398065ce553c0f61970cd241f8ee3aa96f,0,4aa50df45c66233f4ff79f0db0eaac268d0f7a2f295024188767ec7a8a48a55c,1,0.54709165,False,968224,968282,58,0.4028,
ac7da968a84a1835a5d6d2707c33a247164235e687ec25d684b15632d9d33a74,0,ba7c3366b9d113c9564fb6dea3369be538fdf770162f400a72b97b2d1c584510,1,0.07003733,False,968273,968282,9,0.0625,
12d12d358991d83627fc660d34768015a3f9d43bf336517c86f33bdd32711d85,0,55720994baf6c86654f638668eaa2e32de8f14fd0090472553f9e0271aa66d37,1,0.71642458,False,968279,968282,3,0.0208,
9e6e4f83d46dd9410bdf8cff142d806cc6258684b972840ce1d20e1e524e2a97,0,271721ede2c7977c70e87246166b7644d3a75d13b4d07b5119a3008f7ca799eb,1,0.26721885,False,968277,968282,5,0.0347,
0efd26a0a857335f57312a883988ad9b7726ff91d322a7fd5003e773797dab38,0,dca3067e2a63bb40d393458badb1d17d32b997d3292c2308147fd54ecb35631c,1,0.90980441,False,968279,968282,3,0.0208,
6186c8ce61fdc59bbbde1668ff26f386a9cefddb31314062a1f0fd8c6294dbe2,0,1c3f19372707c09be643eac838fcd37c54b37261e76050b6b9f560c0a368cbd8,1,0.61997725,False,968270,968282,12,0.0833,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,0,3361776001c47e3f94854f00e6964f0eaa81f3c6098404f00da8b02fb58fef0f,613,0.00093886,False,859523,968282,108759,755.2708,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,1,c683b7aa7813d2e2c9d19bedb0d98e599d19316100fe0105319488a147fb05b0,711,0.00077448,False,868804,968282,99478,690.8194,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,2,7b6128b8c0c1e641c1d102fdec90be00fc094e2f60873b1f0d8a49949c19c54d,1435,0.00050987,False,917050,968282,51232,355.7778,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,3,ff20b413f975ea80a156089bc1dcd6781efcf25aacc5fa300066d04c9139bc11,369,0.00052137,False,921621,968282,46661,324.0347,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,4,87041d9c0eb30e762db32d8e98a6c91df80433c9d723d5179a2fe9cdb81940e4,283,0.00062896,False,925557,968282,42725,296.7014,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,5,1d1263eefda7359743be145eee562a70432bcaed57675888cbb72cf68909df60,399,0.00066362,False,930141,968282,38141,264.8681,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,6,d22007d54c2544c0467c7f9d78670e6e6761599374cb5b41bde456c324ad225a,252,0.00071367,False,934350,968282,33932,235.6389,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,7,e6e5189991dbc33f07d68c88f9f84a167f36a35cd6ca982582cd7d1633e7a08b,259,0.00053723,False,903377,968282,64905,450.7292,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,8,adb546fc0ec58ee60a2f9d266aeb4cd402a72652cec81eff46ced475168b8dd4,719,0.00064784,False,890234,968282,78048,542.0,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,9,e3f35da49c00a93648c637bcad54603b7075b93880155a544ca18ad37e470a3a,1093,0.00086301,False,832677,968282,135605,941.7014,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,10,c6a7008d0c1598ab65cedf4bc058c9b3173af213593af5b535d762b10aaa26a9,396,0.0008256,False,854940,968282,113342,787.0972,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,11,a4d1787168e911df975649707a2a2fdecc3e1e0edfdc901bddc7b6e2372158b2,1085,0.00052458,False,899047,968282,69235,480.7986,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,12,ff41c54f1d20fd8276ea7acb9c403f73458467de3883b1faeb56ed026c20630c,1613,0.00047817,False,907920,968282,60362,419.1806,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,13,d6311dbd8937d33a4ef2b00283b00424632ff757bbaa291357236230f462b2ea,1122,0.00085426,False,863625,968282,104657,726.7847,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,14,762d2213c29cddd2241e7a5ef3c3bd242160c06c76ff2d3360cf0f6f442fc2b5,1426,0.00058816,False,894570,968282,73712,511.8889,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,15,0ca73e4232fe8625e855d82fef6e112681cc159b083de4b8eabd7d0cf95281a8,1715,0.00076965,False,846332,968282,121950,846.875,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,16,32b9bf1e76ec95d021be8fcfb5e6e0fb242f60b04cbe379155e37a6caec8b65f,1711,0.00083408,False,850223,968282,118059,819.8542,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,17,f48d1784db4c5612fbb4fc7efca782727acc5412e6f6a0ea42835e2807c7f272,541,0.000538,False,872921,968282,95361,662.2292,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,18,32bb3b9fe788baf3da59b390a739dac521ebf71600c2341adf3dcef67be247a9,1042,0.00079039,False,837402,968282,130880,908.8889,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,19,305ba141939f9999838f3fbb56002c32905c40b58853bb510af25d934cf0b134,470,0.00052399,False,882135,968282,86147,598.2431,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,20,d333337f4ed9ae59edf622231d99bd2b3d269f7dcf2a6dc3085c44d3d8ba3f5c,905,0.00117949,False,824135,968282,144147,1001.0208,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,21,faa67032a6d80bd99661e2da04635578a67cbddc2744f6fe7ad298b9d977bfe2,1166,0.02519131,False,824190,968282,144092,1000.6389,
cc098eaac1c435927492990d7ef8044c919ea22a2e683f89ec6b2e644eae8365,22,697b7a4bc4e26dc8724af3fa5455ea77b95e8b67767f84f54c5ae1302be0d82a,1402,0.00052017,False,912204,968282,56078,389.4306,
26ec7d3d0660a0d116baa68cedb5c0ef347c45e0e46ed1f8910d605d07a5aa5d,0,a3b9f60687b28581d0807901d1300757f6631a6cb842918961e50d3b5637390c,8,0.00065,False,968258,968282,24,0.1667,
26ec7d3d0660a0d116baa68cedb5c0ef347c45e0e46ed1f8910d605d07a5aa5d,1,a3b9f60687b28581d0807901d1300757f6631a6cb842918961e50d3b5637390c,13,0.0007,False,968258,968282,24,0.1667,
1c18dffb76f4418551027a940f22aa4ce215591c50546c5741a34677270cf58c,0,f839edebd4c2364d4e8f084d04d6ab029987398a84e55c17af5d22f46b7886f1,1,0.00011803,False,966857,968282,1425,9.8958,
1c18dffb76f4418551027a940f22aa4ce215591c50546c5741a34677270cf58c,1,8ea2efb924ed3cba17cd61904d738a45627554c167abee745f085a77d519f82a,0,0.00073697,False,968279,968282,3,0.0208,
019c174db967ed2fc29e543c323df45e2ec8a9e288c8d6dd294d740c286ca9d6,0,22a95815737ccda77997db4c9eb1c43279b24258418b43dc4d9af012c1267177,1,0.00035329,False,934592,968282,33690,233.9583,
019c174db967ed2fc29e543c323df45e2ec8a9e288c8d6dd294d740c286ca9d6,1,70a49bd3fe55b02b5118332f407c7f95ca2574288627b1c1642539e164895ce8,4,0.00078382,False,968248,968282,34,0.2361,
c2b24d3d63b36ccad9265df9b51a6731a905b5fc52a947a7e57fb38dd2bfe405,0,5c738aebf15afc52c987e98b4c5739428981b57ec1611e79c4cb2cafd9ef6684,6,0.07284323,False,940043,968282,28239,196.1042,
c2b24d3d63b36ccad9265df9b51a6731a905b5fc52a947a7e57fb38dd2bfe405,1,1c33bd732636d529ea4303832ca015f555bc2774326dc4fdaddd97443dd19b86,0,0.02740232,False,918075,968282,50207,348.6597,
211c69681832b7132b5e80adf7125c59bbf44765b6c56f66db9ce98414223c11,0,efa6522f2cef083dcdf962feba04825a25bc1abb31e96cd33ae339e1e73b0693,1,0.0003621,False,968157,968282,125,0.8681,
211c69681832b7132b5e80adf7125c59bbf44765b6c56f66db9ce98414223c11,1,b9ebedf9428add79ac84473213697d03249d28e401c991a34bb7cc1bf86e1720,1,2.206e-05,False,967425,968282,857,5.9514,
9516d0be3a9f1b5f04937a1311e16d3c9d159287fc14ae6a5c0ef9bb10421545,0,0e0d7b066b2023e8e3b84cb1be7999dad2be40ef5fbe62cf1e008cef76f20994,1,0.00088628,False,968273,968282,9,0.0625,
9516d0be3a9f1b5f04937a1311e16d3c9d159287fc14ae6a5c0ef9bb10421545,1,27249230a733855feb5208693a5eb3ed8fcbd9c91613fde336d417899d338161,1,0.00076396,False,968182,968282,100,0.6944,
2ae6d00cb26c0404c9ce756c0f1a9aad31cb6b31939d3d5148210b8d09c60242,0,9787e48fd9b2215e92fdbe983daa198f651b941bdb4a24461a0be14de5c4911b,1,0.06735737,False,967380,968282,902,6.2639,
2ae6d00cb26c0404c9ce756c0f1a9aad31cb6b31939d3d5148210b8d09c60242,1,e6ce9d3c76ca37af555d4426142ea28dde8a921edef3c62e5f75fd0d0bb9f126,1,0.06090388,False,967379,968282,903,6.2708,
151958d4c15caf85b4a2ddbeafc0fee520453d62844a989b218fbdee66a007ed,0,b0cb45cc7f931b23b18202a9c5e548eaf0da649b8a9fe3f23245966a3253049f,5,0.00111423,False,931832,968282,36450,253.125,
151958d4c15caf85b4a2ddbeafc0fee520453d62844a989b218fbdee66a007ed,1,86eb77c9943f2280912b70c9ad720e1c17007eb8fffd922bea1f8fd7954370c7,0,0.00056299,False,913118,968282,55164,383.0833,
4c9f610cd3ca9c865f5eebdffcbd2f2d29d012caa31b47d26f1346ec70fa85e0,0,312dbff126e3ce804a889e50a424ae66a7f0c9cc248652c212e7153dda503636,1,0.00050458,False,965915,968282,2367,16.4375,
4c9f610cd3ca9c865f5eebdffcbd2f2d29d012caa31b47d26f1346ec70fa85e0,1,07e683f8fa6651c0e6b89d6d380d2c925428b59c18ef72f127c77b08ced58084,0,0.00285977,False,968281,968282,1,0.0069,
5eacc4f853011f31062112324d500b38f3a1eb4d5f899d2aac5be333f064fc2e,0,7f7bd7826ef35a6c45805b93eefd6d94875ef37edd1d7ccefc0da77ff897b132,20,0.01001645,False,743579,968282,224703,1560.4375,
129e22b9716eca84c2c910062ac3e183c5fb2402b08f03e6c83a6f386b001848,0,5721901187f7898ed2a4cad4e38eb7c44c013d3f91a71fa12b1fe4a84a1447ec,1,0.00647002,False,968282,968282,0,0.0,same-block
1dbf2a001b9d257b981b3043f60770b11ad9efeadf2a1bc93b6a5bcadca75f59,0,d5a866278e09065c6f7ac772fbc9e7096da3e335b34f9323bf6a01efa0759c7e,1,0.00580271,False,968282,968282,0,0.0,same-block
91225c73abd411e6ecb911ecd73f968f62484b1e8295725aed013a9718859575,0,9b1b0a57033d18dd2b9ee73e1033d6d210f3500037bf7fb4c09aae9c28ca70e8,1,0.01026228,False,968281,968282,1,0.0069,
361db8d2dda6d309e77a3cc6ad66748d755845301cec597719fd0c9332feaa81,0,38b4533fe542fe5a4ad2171ce74867925b8adf206d983db6e0174d730a523e31,1,0.01954285,False,968282,968282,0,0.0,same-block
e27bc3bc9c3b1e78f2bb9df137635bc080207dee1cb7c3281f07135e384b9577,0,361db8d2dda6d309e77a3cc6ad66748d755845301cec597719fd0c9332feaa81,1,0.01942172,False,968282,968282,0,0.0,same-block
d07b5fd2c1cb91901e48964624d06a5831821806aed4e7d0f4f60ff891212fb7,0,844b346b8b5879a5a4a01ee595065d83d4d52eb9c7c98ec6649fc76bc8b6b457,1,0.00352974,False,968216,968282,66,0.4583,
783af311f4754829e670551196b86fc5fd74622c98ec07fbc3cc795c86aa80be,0,166ab0efd731ebbd73286e41fcefd8faf894f186ac37fac51145d96bedf89bf1,3,0.62987278,False,968280,968282,2,0.0139,
b9419ecf916882ae82d11404cbcd8ac95e8ca254eb03448e6468eacbaf42c84b,0,2b645ae0d03a363bfbe4cf83d0133cfa0fbe649172f63dbc22c02927119cc121,1,0.00051017,False,968281,968282,1,0.0069,
